date,close,open,high,low,交易量,涨跌幅
2019/8/15,7.63E+01,7.60E+01,7.75E+01,7.18E+01,15.32M,0.42%
2019/8/16,7.47E+01,7.63E+01,7.64E+01,7.25E+01,12.06M,-2.15%
2019/8/17,7.27E+01,7.47E+01,7.53E+01,7.17E+01,8.62M,-2.64%
2019/8/18,7.63E+01,7.27E+01,7.80E+01,7.16E+01,9.85M,4.97%
2019/8/19,7.71E+01,7.63E+01,7.88E+01,7.56E+01,8.30M,1.06%
2019/8/20,7.51E+01,7.71E+01,7.73E+01,7.35E+01,8.17M,-2.61%
2019/8/21,7.32E+01,7.51E+01,7.53E+01,7.03E+01,9.80M,-2.49%
2019/8/22,7.35E+01,7.32E+01,7.45E+01,7.11E+01,9.00M,0.32%
2019/8/23,7.54E+01,7.34E+01,7.57E+01,5.86E+01,6.72M,2.64%
2019/8/24,7.33E+01,7.54E+01,7.55E+01,7.19E+01,6.85M,-2.81%
2019/8/25,7.21E+01,7.33E+01,7.48E+01,6.34E+01,6.41M,-1.60%
2019/8/26,7.36E+01,7.21E+01,7.51E+01,7.21E+01,8.80M,2.04%
2019/8/27,7.29E+01,7.36E+01,7.37E+01,7.22E+01,6.21M,-0.92%
2019/8/28,6.69E+01,7.29E+01,7.29E+01,6.54E+01,8.96M,-8.22%
2019/8/29,6.36E+01,6.69E+01,6.69E+01,6.24E+01,10.20M,-4.97%
2019/8/30,6.42E+01,6.36E+01,6.53E+01,6.23E+01,7.35M,1.00%
2019/8/31,6.43E+01,6.42E+01,6.52E+01,6.25E+01,7.48M,0.09%
2019/9/1,6.59E+01,6.43E+01,6.71E+01,6.39E+01,6.53M,2.55%
2019/9/2,6.69E+01,6.59E+01,6.77E+01,6.51E+01,7.50M,1.57%
2019/9/3,6.90E+01,6.69E+01,7.08E+01,6.65E+01,8.84M,3.11%
2019/9/4,6.70E+01,6.90E+01,6.92E+01,6.66E+01,8.40M,-2.87%
2019/9/5,6.52E+01,6.70E+01,6.74E+01,6.43E+01,7.88M,-2.71%
2019/9/6,6.49E+01,6.52E+01,6.79E+01,6.42E+01,9.30M,-0.48%
2019/9/7,6.88E+01,6.49E+01,7.04E+01,6.46E+01,9.03M,5.96%
2019/9/8,7.04E+01,6.88E+01,7.13E+01,6.84E+01,8.80M,2.41%
2019/9/9,6.99E+01,7.04E+01,7.12E+01,6.82E+01,8.23M,-0.76%
2019/9/10,7.08E+01,6.99E+01,7.28E+01,6.99E+01,8.83M,1.25%
2019/9/11,6.98E+01,7.08E+01,7.14E+01,6.84E+01,8.08M,-1.41%
2019/9/12,6.92E+01,6.98E+01,7.00E+01,6.84E+01,6.16M,-0.81%
2019/9/13,6.90E+01,6.92E+01,6.96E+01,6.77E+01,6.62M,-0.36%
2019/9/14,7.05E+01,6.90E+01,7.11E+01,6.83E+01,7.01M,2.21%
2019/9/15,7.01E+01,7.05E+01,7.12E+01,6.97E+01,6.29M,-0.61%
2019/9/16,7.26E+01,7.01E+01,7.34E+01,6.96E+01,8.31M,3.60%
2019/9/17,7.41E+01,7.26E+01,7.72E+01,7.22E+01,9.52M,2.06%
2019/9/18,7.77E+01,7.41E+01,7.99E+01,7.40E+01,11.05M,4.92%
2019/9/19,7.66E+01,7.77E+01,7.78E+01,7.28E+01,11.23M,-1.42%
2019/9/20,7.51E+01,7.66E+01,7.69E+01,7.31E+01,9.22M,-1.98%
2019/9/21,7.32E+01,7.51E+01,7.55E+01,7.23E+01,7.69M,-2.56%
2019/9/22,7.22E+01,7.32E+01,7.32E+01,7.13E+01,7.49M,-1.31%
2019/9/23,6.67E+01,7.22E+01,7.41E+01,6.33E+01,12.07M,-7.70%
2019/9/24,5.52E+01,6.67E+01,6.75E+01,5.52E+01,20.53M,-17.15%
2019/9/25,5.74E+01,5.52E+01,5.80E+01,5.39E+01,18.23M,3.94%
2019/9/26,5.52E+01,5.74E+01,5.75E+01,5.12E+01,14.37M,-3.79%
2019/9/27,5.58E+01,5.52E+01,5.64E+01,5.32E+01,10.31M,1.10%
2019/9/28,5.55E+01,5.58E+01,5.61E+01,5.40E+01,10.71M,-0.67%
2019/9/29,5.39E+01,5.55E+01,5.56E+01,5.26E+01,10.06M,-2.80%
2019/9/30,5.60E+01,5.39E+01,5.61E+01,5.28E+01,11.58M,3.81%
2019/10/1,5.56E+01,5.60E+01,5.74E+01,5.50E+01,10.97M,-0.61%
2019/10/2,5.63E+01,5.56E+01,5.66E+01,5.52E+01,9.28M,1.22%
2019/10/3,5.64E+01,5.63E+01,5.70E+01,5.42E+01,9.49M,0.25%
2019/10/4,5.64E+01,5.64E+01,5.74E+01,5.55E+01,10.08M,-0.03%
2019/10/5,5.68E+01,5.64E+01,5.72E+01,5.58E+01,8.32M,0.67%
2019/10/6,5.46E+01,5.68E+01,5.69E+01,5.35E+01,10.54M,-3.90%
2019/10/7,5.75E+01,5.46E+01,5.86E+01,5.36E+01,12.34M,5.31%
2019/10/8,5.70E+01,5.75E+01,5.84E+01,5.66E+01,9.25M,-0.84%
2019/10/9,5.91E+01,5.70E+01,5.98E+01,5.66E+01,10.52M,3.77%
2019/10/10,5.75E+01,5.91E+01,5.93E+01,5.71E+01,8.88M,-2.87%
2019/10/11,5.58E+01,5.75E+01,5.82E+01,5.54E+01,9.70M,-2.85%
2019/10/12,5.57E+01,5.58E+01,5.64E+01,5.55E+01,7.59M,-0.14%
2019/10/13,5.65E+01,5.57E+01,5.76E+01,5.56E+01,8.12M,1.33%
2019/10/14,5.68E+01,5.65E+01,5.71E+01,5.61E+01,8.11M,0.59%
2019/10/15,5.46E+01,5.68E+01,5.73E+01,5.40E+01,10.17M,-3.91%
2019/10/16,5.25E+01,5.46E+01,5.53E+01,5.14E+01,11.20M,-3.91%
2019/10/17,5.49E+01,5.25E+01,5.51E+01,5.16E+01,9.56M,4.74%
2019/10/18,5.32E+01,5.49E+01,5.50E+01,5.24E+01,9.88M,-3.15%
2019/10/19,5.37E+01,5.32E+01,5.41E+01,5.27E+01,8.67M,0.98%
2019/10/20,5.49E+01,5.37E+01,5.54E+01,5.27E+01,9.07M,2.12%
2019/10/21,5.48E+01,5.49E+01,5.56E+01,5.38E+01,8.83M,-0.19%
2019/10/22,5.34E+01,5.47E+01,5.52E+01,5.32E+01,8.45M,-2.49%
2019/10/23,4.95E+01,5.34E+01,5.35E+01,4.76E+01,14.98M,-7.40%
2019/10/24,4.96E+01,4.95E+01,5.02E+01,4.84E+01,11.23M,0.32%
2019/10/25,5.70E+01,4.96E+01,5.85E+01,4.91E+01,15.99M,14.78%
2019/10/26,5.68E+01,5.69E+01,5.94E+01,5.44E+01,21.51M,-0.35%
2019/10/27,5.98E+01,5.68E+01,6.24E+01,5.57E+01,16.10M,5.41%
2019/10/28,5.78E+01,5.98E+01,6.23E+01,5.76E+01,15.13M,-3.34%
2019/10/29,5.98E+01,5.78E+01,6.06E+01,5.78E+01,13.65M,3.41%
2019/10/30,5.80E+01,5.98E+01,6.09E+01,5.71E+01,11.38M,-3.03%
