date,close,open,high,low,交易量,涨跌幅
2020/12/4,3.28E-03,3.42E-03,3.42E-03,3.28E-03,572.32M,-4.20%
2020/12/5,3.39E-03,3.28E-03,3.40E-03,3.28E-03,369.45M,3.28%
2020/12/6,3.39E-03,3.39E-03,3.40E-03,3.37E-03,285.73M,-0.18%
2020/12/7,3.34E-03,3.39E-03,3.39E-03,3.33E-03,312.93M,-1.45%
2020/12/8,3.18E-03,3.34E-03,3.35E-03,3.18E-03,521.51M,-4.83%
2020/12/9,3.16E-03,3.17E-03,3.17E-03,3.07E-03,442.19M,-0.60%
2020/12/10,3.10E-03,3.16E-03,3.16E-03,3.10E-03,268.43M,-1.65%
2020/12/11,3.07E-03,3.11E-03,3.11E-03,3.06E-03,325.29M,-1.00%
2020/12/12,3.16E-03,3.07E-03,3.18E-03,3.07E-03,335.35M,2.84%
2020/12/13,3.26E-03,3.16E-03,3.26E-03,3.16E-03,374.40M,3.15%
2020/12/14,3.23E-03,3.26E-03,3.27E-03,3.21E-03,297.57M,-1.04%
2020/12/15,3.20E-03,3.23E-03,3.23E-03,3.17E-03,273.70M,-0.72%
2020/12/16,3.42E-03,3.21E-03,3.42E-03,3.20E-03,547.91M,6.80%
2020/12/17,3.72E-03,3.41E-03,3.96E-03,3.41E-03,3.42B,8.80%
2020/12/18,3.86E-03,3.72E-03,3.86E-03,3.71E-03,1.41B,3.80%
2020/12/19,3.93E-03,3.87E-03,4.00E-03,3.86E-03,1.38B,1.70%
2020/12/20,4.64E-03,3.93E-03,4.64E-03,3.89E-03,10.00B,18.16%
2020/12/21,4.78E-03,4.65E-03,5.46E-03,4.41E-03,10.37B,2.91%
2020/12/22,4.52E-03,4.79E-03,4.82E-03,4.45E-03,2.68B,-5.51%
2020/12/23,3.76E-03,4.52E-03,4.72E-03,3.76E-03,2.67B,-16.63%
2020/12/24,4.57E-03,3.76E-03,4.57E-03,3.70E-03,1.98B,21.49%
2020/12/25,4.56E-03,4.59E-03,4.59E-03,4.40E-03,1.66B,-0.25%
2020/12/26,4.51E-03,4.56E-03,4.56E-03,4.49E-03,1.70B,-1.14%
2020/12/27,4.54E-03,4.51E-03,4.73E-03,4.50E-03,1.84B,0.77%
2020/12/28,4.60E-03,4.55E-03,4.67E-03,4.55E-03,1.07B,1.26%
2020/12/29,4.49E-03,4.61E-03,4.61E-03,4.41E-03,1.07B,-2.47%
2020/12/30,4.63E-03,4.49E-03,4.66E-03,4.49E-03,1.12B,3.05%
2020/12/31,4.67E-03,4.63E-03,4.67E-03,4.55E-03,929.81M,0.98%
