date,close,open,high,low,交易量,涨跌幅
2020/2/22,2.80E+02,2.89E+02,2.90E+02,2.75E+02,168.36K,-2.90%
2020/2/23,2.95E+02,2.80E+02,2.96E+02,2.79E+02,199.58K,5.28%
2020/2/24,2.79E+02,2.95E+02,3.01E+02,2.68E+02,246.14K,-5.32%
2020/2/25,2.60E+02,2.80E+02,2.80E+02,2.55E+02,313.89K,-7.11%
2020/2/26,2.24E+02,2.59E+02,2.62E+02,2.10E+02,831.48K,-13.72%
2020/2/27,2.28E+02,2.24E+02,2.37E+02,2.15E+02,464.10K,1.71%
2020/2/28,2.17E+02,2.28E+02,2.32E+02,2.09E+02,401.54K,-4.86%
2020/2/29,2.12E+02,2.16E+02,2.22E+02,2.09E+02,215.43K,-2.33%
2020/3/1,2.29E+02,2.12E+02,2.32E+02,2.12E+02,481.32K,8.16%
2020/3/2,2.54E+02,2.28E+02,2.60E+02,2.28E+02,347.85K,10.91%
2020/3/3,2.48E+02,2.54E+02,2.55E+02,2.42E+02,323.86K,-2.35%
2020/3/4,2.32E+02,2.48E+02,2.50E+02,2.21E+02,285.54K,-6.52%
2020/3/5,2.42E+02,2.32E+02,2.50E+02,2.32E+02,290.49K,4.35%
2020/3/6,2.49E+02,2.41E+02,2.51E+02,2.37E+02,209.10K,2.93%
2020/3/7,2.34E+02,2.49E+02,2.49E+02,2.30E+02,174.99K,-6.11%
2020/3/8,1.97E+02,2.34E+02,2.34E+02,1.91E+02,450.36K,-15.79%
2020/3/9,1.99E+02,1.97E+02,2.03E+02,1.87E+02,585.34K,1.06%
2020/3/10,1.99E+02,1.99E+02,2.03E+02,1.93E+02,214.65K,-0.14%
2020/3/11,1.91E+02,1.99E+02,2.01E+02,1.74E+02,277.14K,-4.08%
2020/3/12,1.02E+02,1.90E+02,1.92E+02,9.74E+01,1.29M,-46.28%
2020/3/13,1.22E+02,1.02E+02,1.26E+02,8.16E+01,1.16M,19.16%
2020/3/14,1.15E+02,1.22E+02,1.25E+02,1.14E+02,308.57K,-5.48%
2020/3/15,1.23E+02,1.15E+02,1.30E+02,1.14E+02,300.61K,6.39%
2020/3/16,1.11E+02,1.23E+02,1.24E+02,9.96E+01,554.26K,-9.12%
2020/3/17,1.19E+02,1.12E+02,1.25E+02,1.10E+02,362.62K,7.12%
2020/3/18,1.24E+02,1.19E+02,1.24E+02,1.11E+02,291.87K,3.84%
2020/3/19,1.56E+02,1.24E+02,1.70E+02,1.18E+02,649.06K,25.75%
2020/3/20,1.60E+02,1.56E+02,1.79E+02,1.50E+02,922.22K,2.80%
2020/3/21,1.68E+02,1.62E+02,1.75E+02,1.56E+02,551.68K,4.79%
2020/3/22,1.57E+02,1.68E+02,1.87E+02,1.53E+02,694.73K,-6.54%
2020/3/23,1.69E+02,1.57E+02,1.73E+02,1.53E+02,501.44K,7.89%
2020/3/24,1.78E+02,1.69E+02,1.81E+02,1.68E+02,445.00K,5.24%
2020/3/25,1.73E+02,1.78E+02,1.79E+02,1.67E+02,278.38K,-3.06%
2020/3/26,1.73E+02,1.73E+02,1.76E+02,1.65E+02,183.08K,0.14%
2020/3/27,1.63E+02,1.73E+02,1.78E+02,1.63E+02,183.91K,-5.74%
2020/3/28,1.57E+02,1.63E+02,1.63E+02,1.48E+02,216.79K,-3.58%
2020/3/29,1.47E+02,1.57E+02,1.58E+02,1.47E+02,124.37K,-6.80%
2020/3/30,1.65E+02,1.47E+02,1.73E+02,1.46E+02,201.52K,12.83%
2020/3/31,1.65E+02,1.65E+02,1.70E+02,1.63E+02,146.77K,-0.25%
2020/4/1,1.67E+02,1.65E+02,1.69E+02,1.58E+02,160.12K,1.44%
2020/4/2,1.76E+02,1.68E+02,1.88E+02,1.66E+02,272.37K,5.18%
2020/4/3,1.79E+02,1.76E+02,1.84E+02,1.72E+02,239.97K,1.66%
2020/4/4,1.79E+02,1.79E+02,1.81E+02,1.74E+02,114.03K,0.02%
2020/4/5,1.74E+02,1.79E+02,1.80E+02,1.70E+02,77.10K,-2.55%
2020/4/6,1.92E+02,1.74E+02,1.95E+02,1.74E+02,192.68K,10.35%
2020/4/7,1.85E+02,1.92E+02,1.96E+02,1.83E+02,182.67K,-3.72%
2020/4/8,2.18E+02,1.85E+02,2.23E+02,1.85E+02,548.46K,17.77%
2020/4/9,2.14E+02,2.18E+02,2.28E+02,2.08E+02,258.64K,-2.13%
2020/4/10,1.86E+02,2.14E+02,2.15E+02,1.77E+02,399.86K,-13.05%
2020/4/11,1.87E+02,1.86E+02,1.90E+02,1.80E+02,142.85K,0.65%
2020/4/12,1.91E+02,1.87E+02,2.04E+02,1.83E+02,176.04K,2.20%
2020/4/13,1.88E+02,1.91E+02,1.91E+02,1.82E+02,194.08K,-1.50%
2020/4/14,1.89E+02,1.88E+02,1.94E+02,1.86E+02,113.30K,0.68%
2020/4/15,1.81E+02,1.90E+02,1.92E+02,1.81E+02,90.53K,-4.36%
2020/4/16,1.94E+02,1.81E+02,2.00E+02,1.72E+02,256.84K,7.37%
2020/4/17,1.93E+02,1.95E+02,1.97E+02,1.92E+02,117.98K,-0.94%
2020/4/18,2.04E+02,1.93E+02,2.09E+02,1.92E+02,126.48K,5.93%
2020/4/19,1.94E+02,2.04E+02,2.07E+02,1.93E+02,138.89K,-5.10%
2020/4/20,1.83E+02,1.94E+02,1.99E+02,1.81E+02,195.31K,-5.34%
2020/4/21,1.83E+02,1.83E+02,1.87E+02,1.78E+02,141.10K,-0.28%
2020/4/22,1.93E+02,1.83E+02,1.96E+02,1.81E+02,119.65K,5.33%
2020/4/23,1.94E+02,1.93E+02,2.01E+02,1.87E+02,181.43K,0.62%
2020/4/24,1.93E+02,1.94E+02,1.97E+02,1.92E+02,120.72K,-0.19%
2020/4/25,1.94E+02,1.93E+02,2.00E+02,1.90E+02,92.66K,0.48%
2020/4/26,1.97E+02,1.94E+02,1.99E+02,1.93E+02,63.85K,1.38%
2020/4/27,1.96E+02,1.97E+02,1.98E+02,1.90E+02,104.81K,-0.67%
2020/4/28,1.95E+02,1.96E+02,1.98E+02,1.92E+02,60.51K,-0.16%
2020/4/29,2.07E+02,1.95E+02,2.12E+02,1.95E+02,204.96K,5.93%
2020/4/30,2.08E+02,2.07E+02,2.29E+02,2.02E+02,444.97K,0.43%
2020/5/1,2.11E+02,2.08E+02,2.16E+02,2.07E+02,119.83K,1.53%
2020/5/2,2.13E+02,2.11E+02,2.14E+02,2.09E+02,63.85K,0.90%
2020/5/3,2.08E+02,2.13E+02,2.19E+02,2.03E+02,74.32K,-2.29%
2020/5/4,2.04E+02,2.08E+02,2.09E+02,1.91E+02,124.01K,-2.18%
2020/5/5,2.08E+02,2.04E+02,2.13E+02,2.02E+02,146.19K,2.07%
2020/5/6,2.01E+02,2.08E+02,2.10E+02,2.00E+02,123.27K,-3.16%
2020/5/7,2.08E+02,2.01E+02,2.10E+02,1.98E+02,164.22K,3.22%
2020/5/8,2.09E+02,2.08E+02,2.14E+02,2.06E+02,150.41K,0.69%
2020/5/9,2.10E+02,2.09E+02,2.19E+02,2.08E+02,199.24K,0.59%
2020/5/10,1.83E+02,2.10E+02,2.10E+02,1.74E+02,218.77K,-12.77%
2020/5/11,1.89E+02,1.83E+02,1.90E+02,1.72E+02,312.05K,2.81%
2020/5/12,1.87E+02,1.89E+02,1.95E+02,1.83E+02,242.58K,-0.59%
2020/5/13,1.91E+02,1.87E+02,1.94E+02,1.85E+02,119.18K,1.76%
2020/5/14,1.93E+02,1.91E+02,1.95E+02,1.88E+02,178.75K,1.23%
2020/5/15,1.87E+02,1.93E+02,1.94E+02,1.84E+02,124.17K,-3.40%
2020/5/16,1.88E+02,1.87E+02,1.91E+02,1.85E+02,85.58K,0.78%
2020/5/17,1.91E+02,1.88E+02,1.94E+02,1.87E+02,76.77K,1.58%
2020/5/18,2.05E+02,1.91E+02,2.09E+02,1.91E+02,182.60K,7.38%
2020/5/19,2.01E+02,2.05E+02,2.05E+02,1.97E+02,109.66K,-1.77%
2020/5/20,1.97E+02,2.01E+02,2.03E+02,1.92E+02,105.20K,-2.21%
2020/5/21,1.93E+02,1.97E+02,2.05E+02,1.87E+02,194.13K,-2.21%
2020/5/22,1.95E+02,1.93E+02,1.97E+02,1.90E+02,93.61K,1.16%
2020/5/23,1.93E+02,1.95E+02,1.97E+02,1.91E+02,54.56K,-1.00%
2020/5/24,1.85E+02,1.93E+02,1.95E+02,1.85E+02,70.63K,-3.96%
2020/5/25,1.86E+02,1.85E+02,1.89E+02,1.81E+02,90.47K,0.36%
2020/5/26,1.80E+02,1.86E+02,1.86E+02,1.76E+02,80.95K,-3.14%
2020/5/27,1.89E+02,1.80E+02,1.89E+02,1.80E+02,90.37K,4.79%
2020/5/28,1.93E+02,1.89E+02,1.94E+02,1.84E+02,88.23K,2.14%
2020/5/29,1.90E+02,1.93E+02,1.95E+02,1.88E+02,89.62K,-1.30%
2020/5/30,2.04E+02,1.90E+02,2.05E+02,1.88E+02,161.54K,6.96%
2020/5/31,1.92E+02,2.04E+02,2.04E+02,1.90E+02,127.98K,-5.56%
2020/6/1,2.00E+02,1.92E+02,2.02E+02,1.91E+02,137.52K,4.13%
2020/6/2,1.96E+02,2.00E+02,2.08E+02,1.90E+02,232.17K,-1.98%
2020/6/3,1.95E+02,1.96E+02,1.96E+02,1.91E+02,59.28K,-0.82%
2020/6/4,1.95E+02,1.95E+02,1.99E+02,1.92E+02,83.65K,0.20%
2020/6/5,1.95E+02,1.95E+02,1.98E+02,1.93E+02,70.51K,-0.03%
2020/6/6,1.94E+02,1.95E+02,1.96E+02,1.93E+02,45.98K,-0.32%
2020/6/7,1.92E+02,1.94E+02,1.95E+02,1.86E+02,83.68K,-0.97%
2020/6/8,1.92E+02,1.92E+02,1.93E+02,1.88E+02,50.90K,-0.32%
2020/6/9,1.90E+02,1.92E+02,1.93E+02,1.88E+02,45.83K,-1.18%
2020/6/10,1.94E+02,1.90E+02,1.98E+02,1.89E+02,137.09K,2.39%
