date,close,open,high,low,交易量,涨跌幅
2021/2/14,3.82E+00,4.15E+00,4.15E+00,3.69E+00,4.92M,-7.27%
2021/2/15,3.65E+00,3.86E+00,3.92E+00,3.30E+00,7.74M,-4.52%
2021/2/16,3.61E+00,3.65E+00,3.85E+00,3.54E+00,5.50M,-0.94%
2021/2/17,3.83E+00,3.62E+00,3.89E+00,3.35E+00,7.82M,5.95%
2021/2/18,3.98E+00,3.84E+00,3.99E+00,3.81E+00,5.08M,4.01%
2021/2/19,5.08E+00,4.00E+00,5.08E+00,3.76E+00,11.37M,27.57%
2021/2/20,4.57E+00,5.12E+00,5.14E+00,4.57E+00,10.52M,-9.94%
2021/2/21,4.81E+00,4.57E+00,5.01E+00,4.50E+00,5.70M,5.23%
2021/2/22,5.74E+00,4.82E+00,5.74E+00,4.37E+00,15.70M,19.25%
2021/2/23,6.96E+00,5.78E+00,6.96E+00,5.30E+00,43.49M,21.24%
2021/2/24,6.99E+00,6.97E+00,7.10E+00,6.43E+00,15.59M,0.39%
2021/2/25,5.94E+00,7.01E+00,7.83E+00,5.94E+00,13.43M,-15.01%
2021/2/26,5.49E+00,5.99E+00,6.30E+00,5.49E+00,14.17M,-7.61%
2021/2/27,5.28E+00,5.48E+00,5.67E+00,5.28E+00,5.96M,-3.79%
2021/2/28,4.96E+00,5.25E+00,5.25E+00,4.40E+00,8.90M,-5.93%
2021/3/1,5.67E+00,5.00E+00,5.67E+00,5.00E+00,8.85M,14.19%
2021/3/2,5.28E+00,5.66E+00,5.67E+00,4.95E+00,8.07M,-6.85%
2021/3/3,5.34E+00,5.29E+00,5.53E+00,5.26E+00,6.26M,1.06%
2021/3/4,4.97E+00,5.30E+00,5.45E+00,4.81E+00,5.95M,-6.82%
2021/3/5,4.84E+00,4.96E+00,4.96E+00,4.63E+00,5.16M,-2.66%
2021/3/6,5.32E+00,4.84E+00,5.32E+00,4.79E+00,5.06M,10.01%
2021/3/7,6.01E+00,5.33E+00,6.45E+00,5.33E+00,14.66M,12.82%
2021/3/8,6.06E+00,6.02E+00,6.10E+00,5.68E+00,5.96M,0.85%
2021/3/9,6.42E+00,6.07E+00,6.43E+00,5.96E+00,5.34M,5.95%
2021/3/10,5.86E+00,6.42E+00,6.42E+00,5.86E+00,3.65M,-8.78%
2021/3/11,5.82E+00,5.87E+00,6.10E+00,5.59E+00,3.87M,-0.66%
2021/3/12,5.49E+00,5.86E+00,5.87E+00,5.37E+00,3.67M,-5.61%
2021/3/13,6.05E+00,5.48E+00,6.13E+00,5.26E+00,4.86M,10.24%
2021/3/14,6.23E+00,6.05E+00,6.59E+00,5.77E+00,7.05M,2.93%
2021/3/15,5.63E+00,6.20E+00,6.31E+00,5.63E+00,5.13M,-9.64%
2021/3/16,5.37E+00,5.61E+00,5.61E+00,5.22E+00,4.17M,-4.56%
2021/3/17,5.28E+00,5.38E+00,5.38E+00,4.95E+00,3.63M,-1.71%
2021/3/18,5.20E+00,5.30E+00,5.42E+00,5.19E+00,4.34M,-1.55%
2021/3/19,5.25E+00,5.21E+00,5.46E+00,5.14E+00,3.81M,1.07%
2021/3/20,5.05E+00,5.25E+00,5.44E+00,5.05E+00,4.18M,-3.97%
2021/3/21,5.03E+00,5.05E+00,5.08E+00,4.92E+00,2.70M,-0.25%
2021/3/22,4.85E+00,5.04E+00,5.54E+00,4.85E+00,5.72M,-3.73%
2021/3/23,4.69E+00,4.87E+00,4.91E+00,4.61E+00,4.03M,-3.13%
2021/3/24,4.24E+00,4.68E+00,4.97E+00,4.24E+00,4.39M,-9.65%
2021/3/25,4.05E+00,4.23E+00,4.25E+00,3.96E+00,4.36M,-4.58%
2021/3/26,4.59E+00,4.05E+00,4.59E+00,4.05E+00,2.93M,13.51%
2021/3/27,4.64E+00,4.60E+00,4.67E+00,4.39E+00,2.56M,0.95%
2021/3/28,4.91E+00,4.66E+00,5.06E+00,4.60E+00,4.25M,5.90%
2021/3/29,5.21E+00,4.92E+00,5.21E+00,4.84E+00,2.82M,6.17%
2021/3/30,5.41E+00,5.23E+00,5.65E+00,5.23E+00,4.25M,3.73%
2021/3/31,5.51E+00,5.40E+00,5.52E+00,5.06E+00,3.30M,1.88%
2021/4/1,5.26E+00,5.53E+00,5.53E+00,5.24E+00,2.57M,-4.58%
